Preparing directory CIFAR10_VGG19BN_400E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 242  12.8848    60.7200        52.3333         54.7867
 243  12.6579    59.7200        52.4600         54.6267
 244  11.9920    56.8733        52.5133         54.9000
 245  12.0474    55.8800        52.6867         55.0800
 246  11.8951    56.3000        52.6933         55.4000
 247  12.1663    57.9800        52.4133         55.0467
 248  11.6749    59.9333        52.2333         55.3267
 249  11.9687    59.4133        52.5400         55.2733
 250  12.3999    58.5533        52.7733         55.2267
 251  11.8505    59.7667        52.5333         55.5133
 252  11.9088    59.9867        53.1933         55.8867
 253  11.9451    59.5067        53.0600         55.4800
 254  11.8996    59.8200        53.3267         55.2133
 255  11.9220    59.1867        53.3200         55.6200
 256  11.8333    59.7000        53.1333         55.8800
 257  11.9893    59.7867        53.3267         55.8067
 258  12.0073    60.5133        53.0933         56.1933
 259  11.8636    60.8800        53.1267         55.9667
 260  11.9058    61.6933        53.6133         56.0333
 261  12.3984    61.9000        53.2800         56.0133
 262  12.1596    62.1000        53.3600         56.1067
 263  12.1286    61.8000        53.8000         55.8467
 264  11.7716    60.9267        53.5067         56.3333
 265  13.5022    60.9467        53.5600         56.2000
 266  13.4644    60.2067        53.5267         56.4467
 267  13.4569    59.3267        53.5733         56.9733
 268  13.4884    57.4533        53.5067         56.9467
 269  13.1445    58.7667        53.8067         56.9733
 270  13.0689    59.9333        53.5067         56.8933
 271  12.8212    61.1467        53.9933         56.5733
 272  13.1326    61.8667        54.0467         56.2933
 273  13.1693    61.2667        54.0067         56.5333
 274  12.8004    60.9667        54.4200         57.2267
 275  12.2451    61.3600        54.6200         56.7467
 276  11.8475    61.8933        54.4333         56.8467
 277  11.9864    63.0333        54.4333         56.7800
 278  12.0604    63.3067        54.6467         57.3067
 279  12.0899    62.5067        54.0867         57.2000
 280  11.8509    62.1933        54.5400         57.3333
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 281  12.0242    63.2667        54.2733         57.8267
 282  11.6952    63.7400        54.5400         57.4533
 283  12.1979    63.4000        54.6000         57.5400
 284  12.0278    63.4467        54.5133         57.1733
 285  11.8097    63.4667        54.7667         57.1000
 286  12.1321    63.4933        54.5000         58.0400
 287  12.1399    63.2133        54.8267         57.4000
 288  12.7926    62.9200        54.5600         57.6467
 289  11.6723    62.3867        54.7467         57.3533
 290  12.0457    62.5267        55.0200         57.6333
 291  11.8672    62.8467        55.0733         58.1200
 292  12.0160    63.5533        54.9200         57.9533
 293  11.9678    63.7867        54.7867         58.0267
 294  11.8413    63.0867        55.0133         57.4733
 295  11.9721    62.1733        54.7333         58.1933
 296  12.1740    62.1067        55.6400         57.4933
 297  12.2896    62.5467        55.2867         57.9333
 298  11.7731    62.8600        55.5533         58.2200
 299  11.9867    61.9533        55.1333         58.2933
 300  12.6599    61.8933        55.4600         58.5667
 301  12.5558    62.0133        55.8000         58.0333
 302  12.0997    62.4867        55.4267         58.4600
 303  11.7905    61.9867        55.3733         58.0000
 304  11.7237    61.3667        55.6333         58.4533
 305  12.2776    60.4600        55.3933         58.3867
 306  12.2124    60.3400        55.6333         58.6533
 307  11.8406    61.8800        55.9200         58.2000
 308  12.2836    63.1733        55.6533         58.3533
 309  11.5780    63.9467        55.9867         58.6667
 310  12.2293    62.1533        55.7200         58.8733
 311  11.9715    61.3667        55.8267         58.7800
 312  12.1568    62.5733        55.8867         59.1333
 313  12.7911    63.2800        56.0933         59.1733
 314  12.4895    61.8600        55.8867         58.7533
 315  11.8728    60.9933        55.9933         58.9933
 316  12.2622    61.1267        55.9000         59.1733
 317  11.8182    61.1933        56.0933         58.7867
 318  11.6968    62.6600        56.1000         59.3400
 319  12.3201    63.5067        56.6067         58.8400
 320  12.1761    63.7067        56.0267         59.4933
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 321  12.6620    63.5200        55.8867         58.9800
 322  13.7372    63.6800        56.2933         59.3400
 323  13.3955    64.6667        56.3933         59.2933
 324  12.1580    64.6400        56.4400         59.7733
 325  12.4329    64.2933        56.5067         59.4333
 326  12.6424    63.4600        56.1533         59.3067
 327  12.0610    62.6533        56.7867         59.4333
 328  12.0594    62.4867        56.9267         59.6333
 329  11.8568    63.6333        56.4667         59.2467
 330  12.2435    64.0600        57.5333         59.7467
 331  11.9327    63.7733        56.6267         60.2267
 332  11.8454    64.3200        56.7933         59.4333
 333  12.0281    63.9000        56.8867         60.1867
 334  11.9208    64.2800        57.0133         59.8533
 335  11.9699    64.6400        57.3467         59.9267
 336  12.4002    65.3267        57.4800         59.7933
 337  11.9581    65.0200        57.0133         59.9933
 338  11.9807    63.8067        56.8133         60.0267
 339  11.7838    63.1533        56.9533         60.3600
 340  12.2087    63.6733        57.0133         60.0067
 341  12.6456    64.3933        57.3600         60.3133
 342  11.9994    64.2467        57.2600         60.2133
 343  11.8809    63.5933        57.4333         60.3467
 344  12.0781    64.1067        57.4800         60.6533
 345  12.0354    64.4867        57.6267         60.4600
 346  13.0845    65.2267        57.6000         60.0867
 347  12.6744    65.1733        57.4733         60.4933
 348  12.5265    65.1600        57.4533         60.5000
 349  12.6193    64.8533        57.5000         61.0200
 350  11.5182    63.2333        57.4467         60.7667
 351  12.2525    62.4867        57.6667         60.7733
 352  11.9054    63.6733        57.7133         60.6133
 353  12.0160    64.6533        57.3600         61.1533
 354  11.7748    64.3067        58.1867         60.7067
 355  12.2027    64.4133        58.3267         60.4600
 356  12.3758    64.5067        57.4467         60.9200
 357  12.0589    64.1667        58.0533         61.0267
 358  11.8672    64.9467        57.9533         60.8533
 359  12.0731    65.3400        58.0067         60.9467
 360  11.9051    65.5600        58.1000         61.1200
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 361  11.7648    65.6200        57.9667         60.2600
 362  12.4052    65.7667        57.5733         60.8533
 363  11.7970    66.1067        57.9667         61.0800
 364  12.1636    65.9600        58.0400         61.3400
 365  12.3500    65.7467        58.1600         61.3333
 366  12.4125    65.8267        58.1867         61.2600
 367  11.8536    66.0733        58.4733         60.8400
 368  12.0255    66.1067        58.1600         61.5800
 369  11.8530    65.3667        58.4133         61.6333
 370  12.0598    65.3733        58.4933         61.2200
 371  11.9220    65.6533        58.6800         61.4467
 372  12.1741    65.5133        58.4200         61.4533
 373  11.9907    64.8667        58.2067         61.6733
 374  11.8470    64.6333        58.0533         61.7267
 375  12.2207    63.7533        58.4933         61.5000
 376  11.7135    63.8533        58.2200         61.6533
 377  12.1923    64.4133        58.6400         61.4667
 378  12.1360    64.9333        58.6533         61.5867
 379  11.5648    64.7933        58.6333         61.7733
 380  12.0630    64.2133        58.9000         61.7067
 381  12.2906    64.7800        58.6133         62.1933
 382  12.0572    64.9933        58.7267         61.8533
 383  12.2388    65.2133        58.8267         61.6400
 384  11.8067    65.9067        59.0933         62.0200
 385  11.8343    66.7533        58.7200         62.0667
 386  12.0976    66.8467        58.8867         62.0800
 387  11.9559    66.1600        58.8000         62.2733
 388  11.7924    66.5000        58.7200         61.7333
 389  12.2360    66.8267        59.1533         62.0533
 390  12.1246    66.2400        58.8867         62.0467
 391  11.8431    65.6533        58.8333         62.7867
 392  12.2634    65.3000        58.9400         62.5400
 393  12.5057    65.0600        58.7667         62.0933
 394  12.4639    66.1400        58.8267         61.7733
 395  12.0889    67.0000        59.2867         62.3800
 396  12.2330    66.9867        59.4200         62.5400
 397  11.7940    66.1867        59.2467         62.3933
 398  12.0730    65.1533        59.0867         62.3467
 399  11.8906    64.9667        59.3933         62.4867
 400  12.2234    64.9333        59.4800         62.3933
Running model Train:  {'loss': 0.791716432925633, 'accuracy': 71.67999999999999}
Runing model Val: {'loss': 0.933409893544515, 'accuracy': 67.22}
Running model Test: {'loss': 0.9242603614807129, 'accuracy': 67.85}
SWA Train:  {'loss': 1.051257406943185, 'accuracy': 62.05428571428572}
SWA Val: {'loss': 1.1172858622233073, 'accuracy': 59.48}
SWA Test: {'loss': 1.1106995719909667, 'accuracy': 59.68}
ASWA Train:  {'loss': 0.9571478899002075, 'accuracy': 65.34571428571428}
ASWA Val: {'loss': 1.0328914714177448, 'accuracy': 62.653333333333336}
ASWA Test: {'loss': 1.0311358726501465, 'accuracy': 62.64999999999999}
