Preparing directory CIFAR10_VGG19BN_100E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  11.2930    36.9400        31.2200         33.8933
  98  10.7677    33.0667        31.3133         33.9200
  99  11.6588    34.0200        31.4133         34.1333
 100  11.6979    36.7600        31.3667         34.1467
Running model Train:  {'loss': 1.480679821559361, 'accuracy': 40.23714285714286}
Runing model Val: {'loss': 1.492237820370992, 'accuracy': 39.25333333333334}
Running model Test: {'loss': 1.488031104850769, 'accuracy': 40.04}
SWA Train:  {'loss': 1.7169589635031564, 'accuracy': 31.734285714285715}
SWA Val: {'loss': 1.7150435449600219, 'accuracy': 31.726666666666663}
SWA Test: {'loss': 1.7130982622146607, 'accuracy': 31.790000000000003}
ASWA Train:  {'loss': 1.6675899617603847, 'accuracy': 34.47142857142857}
ASWA Val: {'loss': 1.666420762125651, 'accuracy': 34.12}
ASWA Test: {'loss': 1.6629768508911134, 'accuracy': 34.38}
